ship_type,hour,mmsi,msg_timestamp,latitude,longitude,speed,course,heading,collection_type,sample_method
Pleasure Craft,21,563040216,2024-01-24T21:18:51Z,1.2562666666666666,103.875585,8,247.6,511,dynamic_classB,stratified_ship_type_hour_fillup
Search and Rescue,0,369493667,2024-01-24T00:28:36Z,37.832658333333335,-122.47744833333333,0,360,511,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,16,244650533,2024-01-24T16:56:44Z,51.907365,4.4784999999999995,0.2,11.7,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,3,232019422,2024-01-24T03:19:35Z,1.3427016666666667,103.63059666666666,4.1,97.6,511,dynamic_classB,stratified_ship_type_hour_fillup
Cargo,1,413555680,2024-01-24T01:54:26Z,32.05651666666667,120.67956000000001,0,280.2,107,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,2,477351400,2024-01-24T02:01:37Z,-24.074328333333334,-46.36860333333333,10.2,22.7,29,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,11,431298000,2024-01-24T11:24:05Z,17.489363333333333,173.54404333333332,5.1,331.9,341,satellite,stratified_ship_type_hour_fillup
Cargo,2,525003305,2024-01-24T02:00:50Z,-6.918811666666667,110.40150166666668,0,253.9,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,16,319741000,2024-01-24T16:54:01Z,34.06439666666667,-10.427946666666665,14.5,240.2,238,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,1,413222280,2024-01-24T01:55:27Z,29.979895,121.98025166666666,8.2,327.4,327,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,14,244002440,2024-01-24T14:50:40Z,51.44804,3.58621,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,22,258250930,2024-01-24T22:27:51Z,58.45283666666667,6.00097,0.1,145.2,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,10,271073126,2024-01-24T10:44:13Z,40.50733833333334,27.570716666666666,6.5,190.1,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,13,229681000,2024-01-24T13:39:34Z,25.080188333333336,55.129815,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,6,257728000,2024-01-24T06:34:48Z,28.334161666666667,-15.323208333333334,7.1,196.3,190,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,12,563040773,2024-01-24T12:40:38Z,1.265275,103.88187333333333,13.7,284.9,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,15,265781000,2024-01-24T15:14:19Z,57.573795000000004,11.77744,0,278,193,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,4,255805906,2024-01-24T04:04:12Z,52.21085666666667,3.77272,5.8,197.7,204,dynamic_classA,stratified_ship_type_hour_fillup
Tug,5,367513140,2024-01-24T05:29:15Z,46.09,-122.93166666666666,0,189.3,292,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,18,775998348,2024-01-24T18:00:44Z,10.20064,-64.66671833333334,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,18,225991654,2024-01-24T18:27:57Z,36.14504,-5.373116666666666,0.2,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,2,563171800,2024-01-24T02:03:23Z,21.96206833333333,113.96518833333333,0.2,111.3,50,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,10,272645000,2024-01-24T10:33:04Z,-72.82555,177.48246333333333,1.2,161.1,153,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,8,244780227,2024-01-24T08:40:02Z,52.37410833333333,4.941651666666667,0.1,334.9,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,12,563072920,2024-01-24T12:28:43Z,1.2932916666666665,103.76054500000001,4.4,65,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,11,563004890,2024-01-24T11:46:19Z,1.27047,103.86573,5.1,61.5,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,16,563072580,2024-01-24T16:02:50Z,1.29482,104.01124499999999,14.9,275.5,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,13,412411067,2024-01-24T13:01:03Z,30.704863333333332,122.39341833333333,7,186.3,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,9,230052180,2024-01-24T09:15:00Z,37.928916666666666,23.683216666666667,0,0,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,9,354387000,2024-01-24T09:35:08Z,8.968926666666666,-79.50437000000001,0.1,239.4,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,13,319072300,2024-01-24T13:33:25Z,18.463105,-66.10450333333333,0,150.2,212,dynamic_classA,stratified_ship_type_hour_fillup
Sailing Vessel,6,211875290,2024-01-24T06:39:45Z,11.241921666666666,-74.21831333333333,0.1,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,20,4132513,2024-01-24T20:13:08Z,29.604280000000003,121.79471833333334,NA,NA,NA,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,12,563040473,2024-01-24T12:56:23Z,1.4008916666666666,103.96953,0,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,6,563060200,2024-01-24T06:35:50Z,1.2840933333333333,103.92617833333334,8.4,78.7,82,dynamic_classA,stratified_ship_type_hour_fillup
Sailing Vessel,0,251856170,2024-01-24T00:08:24Z,65.87728666666666,-23.486686666666667,0,360,511,satellite,stratified_ship_type_hour_fillup
Cargo,4,413855703,2024-01-24T04:03:58Z,23.016883333333332,113.51238333333335,0.2,152.3,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,6,563073820,2024-01-24T06:39:03Z,1.4020316666666666,104.024005,0,34,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,21,244020177,2024-01-24T21:04:03Z,52.39116333333333,4.890478333333333,0.1,33.2,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,16,339254000,2024-01-24T16:29:45Z,47.64747166666667,-122.33106166666667,0,228.9,235,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,12,244181835,2024-01-24T12:07:21Z,51.924845,4.106625,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,19,338328735,2024-01-24T19:12:31Z,33.756411666666665,-118.11408666666667,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Tug,5,412301790,2024-01-24T05:29:01Z,38.707168333333335,118.89354666666667,0.3,78.4,246,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,20,240396300,2024-01-24T20:53:38Z,37.91383333333333,23.704166666666666,0,306,223,dynamic_classA,stratified_ship_type_hour_fillup
Other,8,367007540,2024-01-24T08:00:43Z,29.17451833333333,-95.10664666666666,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,8,345070245,2024-01-24T08:04:56Z,20.944771666666668,-97.39323833333333,0,258.1,119,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,760015260,2024-01-24T06:40:05Z,-18.426711666666666,-73.49961333333334,0.6,328.8,228,satellite,stratified_ship_type_hour_fillup
Cargo,4,657388000,2024-01-24T04:04:43Z,4.464333333333333,7.175165000000001,0,225,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,17,563041223,2024-01-24T17:13:57Z,1.2683,103.86520166666666,0,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,8,244110864,2024-01-24T08:00:25Z,52.358230000000006,4.891891666666667,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,12,471110000,2024-01-24T12:47:24Z,25.112785,55.15426333333333,0,360,134,dynamic_classA,stratified_ship_type_hour_fillup
Other,7,503022270,2024-01-24T07:08:37Z,-27.468753333333332,153.03074,0.5,44.5,511,satellite,stratified_ship_type_hour_fillup
Cargo,1,413535060,2024-01-24T01:57:47Z,38.928041666666665,118.329375,0.1,260.2,44,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,2241145,2024-01-24T06:41:09Z,28.647925,-17.82575166666667,NA,NA,NA,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,1,370545000,2024-01-24T01:54:54Z,28.709709999999998,-12.175931666666665,8.5,231,222,dynamic_classA,stratified_ship_type_hour_fillup
Other,7,210111003,2024-01-24T07:07:25Z,22.526583333333335,114.484965,0.6,239.9,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,5,563021940,2024-01-24T05:28:34Z,1.1797216666666666,103.77976166666667,0.4,226.9,511,dynamic_classB,stratified_ship_type_hour_fillup
Tug,5,710006717,2024-01-24T05:30:19Z,-23.988566666666667,-46.29283833333333,4.4,36.2,51,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,16,256001738,2024-01-24T16:05:13Z,35.88836666666667,14.518663333333334,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,4,354974000,2024-01-24T04:02:22Z,28.020215,-15.286465,9.3,319.8,320,dynamic_classA,stratified_ship_type_hour_fillup
Other,17,227401220,2024-01-24T17:48:22Z,1.2445633333333332,103.84044999999999,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,12,232003417,2024-01-24T12:42:01Z,43.78284333333333,7.519068333333333,0,10,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,10,244815000,2024-01-24T10:39:52Z,52.61746166666667,4.011915,6.5,165.8,178,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,11,441389000,2024-01-24T11:22:36Z,-72.19492333333332,174.94704,1.8,112,511,satellite,stratified_ship_type_hour_fillup
Reserved,21,572537220,2024-01-24T21:02:50Z,27.07815833333333,49.66866,0,37.2,90,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,533110473,2024-01-24T06:37:48Z,5.458628333333333,100.31378500000001,0.2,38.4,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,16,338468415,2024-01-24T16:50:26Z,29.280048333333333,-94.87595666666667,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,10,403781150,2024-01-24T10:43:46Z,26.560015,50.23968833333333,0.2,172.7,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,14,240500300,2024-01-24T14:38:28Z,37.946385,23.54444833333333,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,17,244153545,2024-01-24T17:31:10Z,51.82723,4.1298449999999995,0,360,191,dynamic_classA,stratified_ship_type_hour_fillup
Other,3,244700044,2024-01-24T03:21:18Z,51.34524,3.768256666666667,0.1,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,18,563040151,2024-01-24T18:13:56Z,1.3150633333333335,103.96116666666667,0.1,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,17,316009836,2024-01-24T17:40:33Z,29.55808,-95.02915166666666,0,246.2,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,7,377132000,2024-01-24T07:05:00Z,-5.038938333333333,39.13885166666667,0,117.6,511,satellite,stratified_ship_type_hour_fillup
Special Craft,15,244650483,2024-01-24T15:17:03Z,52.379018333333335,4.932706666666666,5.7,108.6,511,dynamic_classA,stratified_ship_type_hour_fillup
Special Craft,15,244138505,2024-01-24T15:18:02Z,51.90257999999999,4.409056666666667,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,7,422617000,2024-01-24T07:02:48Z,25.273005,55.286548333333336,0,0,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,20,366926290,2024-01-24T20:35:06Z,47.24635833333333,-122.43278666666667,0,51.6,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,10,251327000,2024-01-24T10:39:42Z,65.36212666666667,-13.307703333333334,12.6,327.9,330,satellite,stratified_ship_type_hour_fillup
Fishing Vessel,10,244212000,2024-01-24T10:43:33Z,51.499476666666666,4.055078333333333,0,101,87,dynamic_classA,stratified_ship_type_hour_fillup
Other,0,219029055,2024-01-24T00:51:57Z,57.493723333333335,10.504258333333333,0.2,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Tug,5,470927000,2024-01-24T05:39:56Z,24.509465,52.44116333333333,0,243.5,150,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,23,257105640,2024-01-24T23:12:44Z,60.30157666666666,5.1327050000000005,0,330.5,202,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,11,338329002,2024-01-24T11:48:38Z,33.767131666666664,-118.25181333333333,0,330,511,dynamic_classB,stratified_ship_type_hour_fillup
Cargo,1,249885000,2024-01-24T01:55:12Z,23.899718333333333,-88.68016666666668,11.8,299.8,299,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,1,416071000,2024-01-24T01:55:04Z,-20.77415166666667,53.29394166666667,19.6,48.3,51,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,18,563065720,2024-01-24T18:55:07Z,1.2689766666666666,103.86625000000001,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,12,319239400,2024-01-24T12:08:40Z,24.4658,54.479805000000006,0,291.8,128,dynamic_classA,stratified_ship_type_hour_fillup
Other,15,403739550,2024-01-24T15:15:27Z,26.576951666666666,50.286701666666666,3,335.6,511,dynamic_classB,stratified_ship_type_hour_fillup
Special Craft,15,327801021,2024-01-24T15:03:36Z,18.471571666666666,-69.88086333333334,0.1,360,511,satellite,stratified_ship_type_hour_fillup
Fishing Vessel,10,263421850,2024-01-24T10:44:44Z,38.058143333333334,-8.87087,1.5,185.6,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,7,244870487,2024-01-24T07:05:24Z,52.399915,4.899653333333333,0,42.3,511,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,2,412422580,2024-01-24T02:04:02Z,29.992903333333334,122.03494666666667,0,279.2,36,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,13,470000000,2024-01-24T13:39:46Z,24.65862,54.47509,0.2,231.6,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,13,377427000,2024-01-24T13:28:53Z,37.96008166666666,23.57218,0,360,182,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,21,257739220,2024-01-24T21:10:10Z,59.544815,10.567919999999999,0,317,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,12,229043000,2024-01-24T12:27:20Z,37.931940000000004,23.682285,0,146.2,248,dynamic_classA,stratified_ship_type_hour_fillup
Other,12,368163280,2024-01-24T12:24:51Z,45.61185666666667,-122.61181499999999,0,68.2,206,dynamic_classB,stratified_ship_type_hour_fillup
Cargo,1,352001481,2024-01-24T01:55:32Z,40.72304166666667,29.87707,0,88.4,190,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,3,412300434,2024-01-24T03:18:26Z,39.09472166666667,117.72216166666666,0,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,15,432374000,2024-01-24T15:13:51Z,9.179103333333334,-24.729268333333334,10.9,245.1,246,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,21,538070468,2024-01-24T21:01:44Z,41.36497166666666,2.1867566666666667,0,126.1,116,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,14,240333100,2024-01-24T14:27:11Z,37.876866666666665,23.726493333333334,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,16,538071340,2024-01-24T16:16:21Z,14.822823333333334,120.28819,0,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,10,431181000,2024-01-24T10:34:44Z,34.869323333333334,138.330285,0.1,72.3,337,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,4,412767750,2024-01-24T04:02:16Z,29.959726666666665,121.85692,5.4,265.5,279,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,14,461001000,2024-01-24T14:18:00Z,23.62469666666667,58.565171666666664,0,305.9,320,dynamic_classA,stratified_ship_type_hour_fillup
Other,3,710006695,2024-01-24T03:15:06Z,-25.557881666666667,-48.359516666666664,0.3,192.3,192,dynamic_classB,stratified_ship_type_hour_fillup
Other,19,563041626,2024-01-24T19:44:15Z,1.2690100000000002,103.86497666666668,0.1,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,17,225994813,2024-01-24T17:15:39Z,40.869323333333334,29.237951666666667,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Special Craft,15,265016330,2024-01-24T15:07:54Z,57.72118666666667,11.981848333333334,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,10,601004540,2024-01-24T10:39:38Z,-34.55824333333333,25.24803166666667,4,246.8,511,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,13,259027690,2024-01-24T13:43:50Z,60.39513833333333,5.320655,0.2,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Special Craft,0,368731000,2024-01-24T00:08:56Z,36.88323833333333,-76.35175666666667,0.1,190.9,355,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,20,240516400,2024-01-24T20:15:44Z,37.912974999999996,23.70518333333333,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,20,352001798,2024-01-24T20:11:36Z,12.829521666666666,100.90856000000001,0,213.4,511,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,11,412358054,2024-01-24T11:23:25Z,35.05500166666666,119.22931166666667,0,217.1,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,16,338335066,2024-01-24T16:30:59Z,32.705641666666665,-117.16557166666666,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,20,241057000,2024-01-24T20:26:38Z,37.87761,23.726086666666667,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,23,250370000,2024-01-24T23:18:22Z,53.45147,6.826815,0,3.1,103,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,4,244670112,2024-01-24T04:02:00Z,51.88914,4.416285,0,143.6,511,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,13,440203000,2024-01-24T13:01:31Z,-72.65058,-176.79943333333333,1.9,353.9,343,satellite,stratified_ship_type_hour_fillup
Search and Rescue,0,271010032,2024-01-24T00:37:46Z,41.013106666666665,29.010488333333335,0,158,290,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,477217400,2024-01-24T06:41:49Z,22.307641666666665,114.08069,0,212.6,330,dynamic_classA,stratified_ship_type_hour_fillup
Tug,6,563075860,2024-01-24T06:34:44Z,1.3032283333333334,103.75434166666668,0,360,243,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,9,240362500,2024-01-24T09:38:46Z,37.961905,23.498351666666668,0.1,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,14,235089061,2024-01-24T14:46:13Z,35.8914,14.523335,0.2,359.4,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,14,240702000,2024-01-24T14:31:42Z,37.933708333333335,23.679765,0,270,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,13,316044554,2024-01-24T13:01:41Z,54.291540000000005,-130.35637166666666,0.3,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,17,518100368,2024-01-24T17:13:43Z,1.2654400000000001,103.81194833333333,0,177.5,239,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,257441920,2024-01-24T06:18:35Z,69.65370333333334,18.997623333333333,0,307.9,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,14,563074320,2024-01-24T14:46:24Z,1.2410266666666667,103.71569500000001,19.2,218.2,511,dynamic_classB,stratified_ship_type_hour_fillup
Sailing Vessel,0,219000942,2024-01-24T00:19:16Z,57.33244833333333,10.532371666666668,2.1,33.8,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,20,542437110,2024-01-24T20:00:59Z,1.269665,103.86574833333334,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,20,229913000,2024-01-24T20:37:05Z,43.73473666666666,7.423778333333333,0,37.3,84,dynamic_classA,stratified_ship_type_hour_fillup
Other,7,563069360,2024-01-24T07:04:31Z,1.387735,104.000885,0,262.3,58,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,16,319138100,2024-01-24T16:19:23Z,25.262331666666668,55.2834,0,190.8,214,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,11,419001178,2024-01-24T11:45:43Z,18.92721166666667,72.846795,11.6,107.7,108,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,13,319062900,2024-01-24T13:48:35Z,25.262141666666665,55.27533833333334,0,106.3,1,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,11,416631000,2024-01-24T11:24:42Z,-6.5798499999999995,-148.91322833333334,4.2,111.1,511,satellite,stratified_ship_type_hour_fillup
Other,13,369318000,2024-01-24T13:55:03Z,25.795473333333334,-80.14604,0,207.1,511,dynamic_classB,stratified_ship_type_hour_fillup
Tug,7,413444390,2024-01-24T07:08:46Z,31.255791666666667,121.54330833333333,0,325.5,325,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,16,248567000,2024-01-24T16:40:58Z,36.71819333333334,-4.414548333333333,0,348.4,163,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,10,273430750,2024-01-24T10:33:22Z,71.058315,38.37095166666666,9.2,62,65,satellite,stratified_ship_type_hour_fillup
Special Craft,15,563025850,2024-01-24T15:04:17Z,1.2772333333333334,103.65202,20.4,359.2,2,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,20,563040181,2024-01-24T20:41:45Z,1.31521,103.96148,0,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Cargo,4,376846000,2024-01-24T04:03:45Z,57.848818333333334,10.403739999999999,9.9,264,265,dynamic_classA,stratified_ship_type_hour_fillup
Fishing Vessel,15,257090340,2024-01-24T15:14:18Z,63.689033333333334,9.491365,7,10,8,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,12,466574290,2024-01-24T12:21:16Z,25.655538333333332,52.44307666666667,9.2,300.5,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,3,538003113,2024-01-24T03:21:14Z,29.373505,32.68062166666667,7.1,336,336,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,257087140,2024-01-24T06:39:30Z,63.643710000000006,8.693774999999999,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,22,503100980,2024-01-24T22:39:29Z,-33.843423333333334,151.16941333333335,0,197.4,327,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,14,338218665,2024-01-24T14:42:11Z,33.75335666666667,-118.11184666666666,0,243.2,511,dynamic_classB,stratified_ship_type_hour_fillup
Cargo,1,413236930,2024-01-24T01:55:15Z,30.22765,122.21582666666667,0,264,511,dynamic_classA,stratified_ship_type_hour_fillup
Other,9,271043987,2024-01-24T09:19:32Z,40.892496666666666,29.09272,8.7,118.6,511,dynamic_classB,stratified_ship_type_hour_fillup
Special Craft,0,367689620,2024-01-24T00:06:11Z,27.605936666666665,-82.74869666666667,19,186,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,22,229153000,2024-01-24T22:31:40Z,37.913869999999996,23.70389,0,139.2,221,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,2,538007271,2024-01-24T02:03:27Z,1.280635,103.94196000000001,0,125.7,72,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,12,338145465,2024-01-24T12:08:59Z,37.781025,-122.38579,0,286.8,511,dynamic_classB,stratified_ship_type_hour_fillup
Other,17,338313469,2024-01-24T17:12:51Z,29.546513333333333,-95.06836333333334,0,292.6,220,dynamic_classB,stratified_ship_type_hour_fillup
Fishing Vessel,23,701001230,2024-01-24T23:44:35Z,-45.28657833333333,-62.464998333333334,0.2,117.8,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,17,319669000,2024-01-24T17:55:15Z,-35.266205,174.19676333333334,0,267.3,189,satellite,stratified_ship_type_hour_fillup
Fishing Vessel,10,412424385,2024-01-24T10:40:03Z,29.826503333333335,122.230115,0.3,301.8,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,13,319223500,2024-01-24T13:55:07Z,8.91389,-79.52704999999999,0,360,154,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,18,316029941,2024-01-24T18:11:17Z,49.313115,-123.09020000000001,0,43.6,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,17,319118200,2024-01-24T17:50:00Z,-29.457235,155.61215833333333,15.6,106.9,98,satellite,stratified_ship_type_hour_fillup
Fishing Vessel,23,224052370,2024-01-24T23:40:36Z,-32.564793333333334,39.01211166666667,7.6,208.1,511,satellite,stratified_ship_type_hour_fillup
Fishing Vessel,15,412549333,2024-01-24T15:14:02Z,11.780343333333333,-15.61425,0,197.7,45,satellite,stratified_ship_type_hour_fillup
Cargo,4,538007101,2024-01-24T04:01:15Z,15.411498333333332,73.80731,0,287,318,dynamic_classA,stratified_ship_type_hour_fillup
Other,6,368170680,2024-01-24T06:39:03Z,28.937048333333333,-95.31876833333334,0,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,13,319273300,2024-01-24T13:48:27Z,43.168148333333335,5.6105133333333335,0,136.7,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,16,244670852,2024-01-24T16:37:32Z,51.85411333333333,4.651619999999999,0,0,511,dynamic_classA,stratified_ship_type_hour_fillup
Tug,5,412047650,2024-01-24T05:43:25Z,29.85918,122.10357333333333,0.1,360,163,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,19,503012800,2024-01-24T19:50:51Z,-33.87015833333333,151.18717333333333,0,281.3,511,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,16,319138500,2024-01-24T16:42:46Z,-38.789675,173.44131000000002,12.5,348.2,347,satellite,stratified_ship_type_hour_fillup
Tug,5,525018235,2024-01-24T05:33:02Z,1.0891233333333332,104.14549333333333,0.2,360,511,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,8,240519700,2024-01-24T08:55:42Z,37.96141333333333,23.566353333333332,0.2,360,183,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,18,319133200,2024-01-24T18:12:07Z,13.263366666666666,-59.644511666666666,0.1,187.1,511,satellite,stratified_ship_type_hour_fillup
Other,7,538009611,2024-01-24T07:08:13Z,-7.139753333333333,53.46719666666667,10,59.6,57,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,12,563040345,2024-01-24T12:22:47Z,1.2685283333333333,103.864955,0.1,0,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,17,338436128,2024-01-24T17:33:16Z,1.1967,104.096315,0.1,360,511,dynamic_classB,stratified_ship_type_hour_fillup
Special Craft,6,271048780,2024-01-24T06:33:36Z,40.948105000000005,28.876818333333333,11.3,217,511,dynamic_classB,stratified_ship_type_hour_fillup
Pleasure Craft,12,319209400,2024-01-24T12:12:01Z,26.836098333333332,-80.05672,0,126.8,233,dynamic_classA,stratified_ship_type_hour_fillup
Cargo,1,248457000,2024-01-24T01:54:13Z,13.181058333333334,49.30221166666667,12.6,76.1,74,satellite,stratified_ship_type_hour_fillup
Pleasure Craft,20,538071658,2024-01-24T20:10:36Z,21.286855,-157.84308666666666,0,179.9,244,satellite,stratified_ship_type_hour_fillup
Cargo,4,636091487,2024-01-24T04:01:48Z,30.011329999999997,122.91333166666666,13.5,190.4,195,dynamic_classA,stratified_ship_type_hour_fillup
Pleasure Craft,11,563040914,2024-01-24T11:47:50Z,1.26941,103.86632166666666,0.1,0,511,dynamic_classB,stratified_ship_type_hour_fillup
