section,variable,value
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,15
strata_allocation,stratum_n,64002
strata_allocation,proportion,0.00101049554716158
strata_allocation,raw_allocation,10.1049554716158
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,15
strata_allocation,stratum_n,6121
strata_allocation,proportion,9.66414056463243e-05
strata_allocation,raw_allocation,0.966414056463243
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,15
strata_allocation,stratum_n,31331
strata_allocation,proportion,0.000494669478893152
strata_allocation,raw_allocation,4.94669478893152
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,15
strata_allocation,stratum_n,10444
strata_allocation,proportion,0.000164895089130895
strata_allocation,raw_allocation,1.64895089130895
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,15
strata_allocation,stratum_n,119234
strata_allocation,proportion,0.00188252595341183
strata_allocation,raw_allocation,18.8252595341183
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,15
strata_allocation,stratum_n,443943
strata_allocation,proportion,0.00700919384852902
strata_allocation,raw_allocation,70.0919384852902
strata_allocation,n_alloc,70
strata_allocation,ship_type,Tug
strata_allocation,hour,15
strata_allocation,stratum_n,253713
strata_allocation,proportion,0.00400574758221628
strata_allocation,raw_allocation,40.0574758221628
strata_allocation,n_alloc,40
strata_allocation,ship_type,Unknown
strata_allocation,hour,15
strata_allocation,stratum_n,81311
strata_allocation,proportion,0.00128377868559194
strata_allocation,raw_allocation,12.8377868559194
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,15
strata_allocation,stratum_n,10422
strata_allocation,proportion,0.000164547742141152
strata_allocation,raw_allocation,1.64547742141152
strata_allocation,n_alloc,2
strata_allocation,ship_type,Cargo
strata_allocation,hour,16
strata_allocation,stratum_n,881800
strata_allocation,proportion,0.0139222988888954
strata_allocation,raw_allocation,139.222988888954
strata_allocation,n_alloc,139
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,16
strata_allocation,stratum_n,285378
strata_allocation,proportion,0.00450569041995372
strata_allocation,raw_allocation,45.0569041995372
strata_allocation,n_alloc,45
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,16
strata_allocation,stratum_n,26425
strata_allocation,proportion,0.000417211100180382
strata_allocation,raw_allocation,4.17211100180382
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,16
strata_allocation,stratum_n,388505
strata_allocation,proportion,0.00613391101137481
strata_allocation,raw_allocation,61.3391101137481
strata_allocation,n_alloc,61
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,16
strata_allocation,stratum_n,120289
strata_allocation,proportion,0.00189918282041998
strata_allocation,raw_allocation,18.9918282041998
strata_allocation,n_alloc,19
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,16
strata_allocation,stratum_n,63591
strata_allocation,proportion,0.00100400647385319
strata_allocation,raw_allocation,10.0400647385319
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,16
strata_allocation,stratum_n,6385
strata_allocation,proportion,0.000100809569523245
strata_allocation,raw_allocation,1.00809569523245
strata_allocation,n_alloc,1
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,16
strata_allocation,stratum_n,31460
strata_allocation,proportion,0.000496706195333011
strata_allocation,raw_allocation,4.96706195333011
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,16
strata_allocation,stratum_n,10171
strata_allocation,proportion,0.000160584828758171
strata_allocation,raw_allocation,1.60584828758171
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,16
strata_allocation,stratum_n,120999
strata_allocation,proportion,0.00191039265508897
strata_allocation,raw_allocation,19.1039265508897
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,16
strata_allocation,stratum_n,454610
strata_allocation,proportion,0.00717760977305595
strata_allocation,raw_allocation,71.7760977305595
strata_allocation,n_alloc,72
strata_allocation,ship_type,Tug
strata_allocation,hour,16
strata_allocation,stratum_n,246122
strata_allocation,proportion,0.00388589708225529
strata_allocation,raw_allocation,38.8589708225529
strata_allocation,n_alloc,39
strata_allocation,ship_type,Unknown
strata_allocation,hour,16
strata_allocation,stratum_n,84758
strata_allocation,proportion,0.00133820164348491
strata_allocation,raw_allocation,13.3820164348491
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,16
strata_allocation,stratum_n,10308
strata_allocation,proportion,0.0001627478531943
strata_allocation,raw_allocation,1.627478531943
strata_allocation,n_alloc,2
strata_allocation,ship_type,Cargo
strata_allocation,hour,17
strata_allocation,stratum_n,918852
strata_allocation,proportion,0.0145072943736214
strata_allocation,raw_allocation,145.072943736214
strata_allocation,n_alloc,145
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,17
strata_allocation,stratum_n,273899
strata_allocation,proportion,0.00432445423380535
strata_allocation,raw_allocation,43.2445423380535
strata_allocation,n_alloc,43
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,17
strata_allocation,stratum_n,26478
strata_allocation,proportion,0.000418047890655673
strata_allocation,raw_allocation,4.18047890655673
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,17
strata_allocation,stratum_n,380865
strata_allocation,proportion,0.00601328687493666
strata_allocation,raw_allocation,60.1328687493666
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,17
strata_allocation,stratum_n,111940
strata_allocation,proportion,0.00176736463781237
strata_allocation,raw_allocation,17.6736463781237
strata_allocation,n_alloc,18
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,17
strata_allocation,stratum_n,64382
strata_allocation,proportion,0.00101649517698442
strata_allocation,raw_allocation,10.1649517698442
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,17
strata_allocation,stratum_n,6300
strata_allocation,proportion,9.94675470628725e-05
strata_allocation,raw_allocation,0.994675470628725
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,17
strata_allocation,stratum_n,31838
strata_allocation,proportion,0.000502674248156783
strata_allocation,raw_allocation,5.02674248156783
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,17
strata_allocation,stratum_n,9878
strata_allocation,proportion,0.000155958798394771
strata_allocation,raw_allocation,1.55958798394771
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,17
strata_allocation,stratum_n,119431
strata_allocation,proportion,0.00188563628781999
strata_allocation,raw_allocation,18.8563628781999
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,17
strata_allocation,stratum_n,465477
strata_allocation,proportion,0.00734918339748964
strata_allocation,raw_allocation,73.4918339748964
strata_allocation,n_alloc,73
strata_allocation,ship_type,Tug
strata_allocation,hour,17
strata_allocation,stratum_n,243726
strata_allocation,proportion,0.00384806783737233
strata_allocation,raw_allocation,38.4806783737233
strata_allocation,n_alloc,38
strata_allocation,ship_type,Unknown
strata_allocation,hour,17
strata_allocation,stratum_n,78868
strata_allocation,proportion,0.00124520738123089
strata_allocation,raw_allocation,12.4520738123089
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,17
strata_allocation,stratum_n,9807
strata_allocation,proportion,0.000154837814927872
strata_allocation,raw_allocation,1.54837814927872
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,18
strata_allocation,stratum_n,905058
strata_allocation,proportion,0.0142895078110523
strata_allocation,raw_allocation,142.895078110523
strata_allocation,n_alloc,143
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,18
strata_allocation,stratum_n,279760
strata_allocation,proportion,0.00441699062957289
strata_allocation,raw_allocation,44.1699062957289
strata_allocation,n_alloc,44
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,18
strata_allocation,stratum_n,25201
strata_allocation,proportion,0.000397885976751024
strata_allocation,raw_allocation,3.97885976751024
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,18
strata_allocation,stratum_n,371675
strata_allocation,proportion,0.00586819056422113
strata_allocation,raw_allocation,58.6819056422113
strata_allocation,n_alloc,59
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,18
strata_allocation,stratum_n,108756
strata_allocation,proportion,0.00171709405529679
strata_allocation,raw_allocation,17.1709405529679
strata_allocation,n_alloc,17
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,18
strata_allocation,stratum_n,64452
strata_allocation,proportion,0.00101760037195179
strata_allocation,raw_allocation,10.1760037195179
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,18
strata_allocation,stratum_n,5606
strata_allocation,proportion,8.85103283864228e-05
strata_allocation,raw_allocation,0.885103283864228
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,18
strata_allocation,stratum_n,31543
strata_allocation,proportion,0.000498016640794316
strata_allocation,raw_allocation,4.98016640794316
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,18
strata_allocation,stratum_n,10026
strata_allocation,proportion,0.000158295496325771
strata_allocation,raw_allocation,1.58295496325771
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,18
strata_allocation,stratum_n,117162
strata_allocation,proportion,0.00184981218237782
strata_allocation,raw_allocation,18.4981218237782
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,18
strata_allocation,stratum_n,469719
strata_allocation,proportion,0.00741615821251197
strata_allocation,raw_allocation,74.1615821251197
strata_allocation,n_alloc,74
strata_allocation,ship_type,Tug
strata_allocation,hour,18
strata_allocation,stratum_n,237878
strata_allocation,proportion,0.00375573669209873
strata_allocation,raw_allocation,37.5573669209873
strata_allocation,n_alloc,37
strata_allocation,ship_type,Unknown
strata_allocation,hour,18
strata_allocation,stratum_n,80833
strata_allocation,proportion,0.00127623178281479
strata_allocation,raw_allocation,12.7623178281479
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,18
strata_allocation,stratum_n,10034
strata_allocation,proportion,0.000158421804322042
strata_allocation,raw_allocation,1.58421804322042
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,19
strata_allocation,stratum_n,868486
strata_allocation,proportion,0.0137120908061025
strata_allocation,raw_allocation,137.120908061025
strata_allocation,n_alloc,137
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,19
strata_allocation,stratum_n,252332
strata_allocation,proportion,0.00398394366436012
strata_allocation,raw_allocation,39.8394366436012
strata_allocation,n_alloc,40
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,19
strata_allocation,stratum_n,23858
strata_allocation,proportion,0.000376682021877145
strata_allocation,raw_allocation,3.76682021877145
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,19
strata_allocation,stratum_n,366853
strata_allocation,proportion,0.0057920584194692
strata_allocation,raw_allocation,57.920584194692
strata_allocation,n_alloc,58
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,19
strata_allocation,stratum_n,113155
strata_allocation,proportion,0.00178654766474593
strata_allocation,raw_allocation,17.8654766474593
strata_allocation,n_alloc,18
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,19
strata_allocation,stratum_n,62919
strata_allocation,proportion,0.000993396602166488
strata_allocation,raw_allocation,9.93396602166488
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,19
strata_allocation,stratum_n,5886
strata_allocation,proportion,9.29311082558838e-05
strata_allocation,raw_allocation,0.929311082558838
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,19
strata_allocation,stratum_n,31973
strata_allocation,proportion,0.000504805695593845
strata_allocation,raw_allocation,5.04805695593845
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,19
strata_allocation,stratum_n,11427
strata_allocation,proportion,0.00018041518417261
strata_allocation,raw_allocation,1.8041518417261
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,19
strata_allocation,stratum_n,119148
strata_allocation,proportion,0.00188116814245193
strata_allocation,raw_allocation,18.8116814245193
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,19
strata_allocation,stratum_n,458483
strata_allocation,proportion,0.00723875863175032
strata_allocation,raw_allocation,72.3875863175032
strata_allocation,n_alloc,72
strata_allocation,ship_type,Tug
strata_allocation,hour,19
strata_allocation,stratum_n,241755
strata_allocation,proportion,0.00381694870479123
strata_allocation,raw_allocation,38.1694870479123
strata_allocation,n_alloc,38
strata_allocation,ship_type,Unknown
strata_allocation,hour,19
strata_allocation,stratum_n,81571
strata_allocation,proportion,0.00128788369547073
strata_allocation,raw_allocation,12.8788369547073
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,19
strata_allocation,stratum_n,9614
strata_allocation,proportion,0.00015179063451785
strata_allocation,raw_allocation,1.5179063451785
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,20
strata_allocation,stratum_n,882359
strata_allocation,proportion,0.0139311246601348
strata_allocation,raw_allocation,139.311246601348
strata_allocation,n_alloc,139
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,20
strata_allocation,stratum_n,232632
strata_allocation,proportion,0.00367291022354447
strata_allocation,raw_allocation,36.7291022354447
strata_allocation,n_alloc,37
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,20
strata_allocation,stratum_n,24532
strata_allocation,proportion,0.000387323470562919
strata_allocation,raw_allocation,3.87323470562919
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,20
strata_allocation,stratum_n,376826
strata_allocation,proportion,0.00594951712531968
strata_allocation,raw_allocation,59.4951712531968
strata_allocation,n_alloc,59
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,20
strata_allocation,stratum_n,116796
strata_allocation,proportion,0.00184403359154845
strata_allocation,raw_allocation,18.4403359154845
strata_allocation,n_alloc,18
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,20
strata_allocation,stratum_n,62921
strata_allocation,proportion,0.000993428179165556
strata_allocation,raw_allocation,9.93428179165556
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,20
strata_allocation,stratum_n,6078
strata_allocation,proportion,9.59625001663713e-05
strata_allocation,raw_allocation,0.959625001663713
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,20
strata_allocation,stratum_n,31350
strata_allocation,proportion,0.000494969460384294
strata_allocation,raw_allocation,4.94969460384294
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,20
strata_allocation,stratum_n,10367
strata_allocation,proportion,0.000163679374666794
strata_allocation,raw_allocation,1.63679374666794
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,20
strata_allocation,stratum_n,118396
strata_allocation,proportion,0.00186929519080252
strata_allocation,raw_allocation,18.6929519080252
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,20
strata_allocation,stratum_n,469556
strata_allocation,proportion,0.00741358468708796
strata_allocation,raw_allocation,74.1358468708796
strata_allocation,n_alloc,74
strata_allocation,ship_type,Tug
strata_allocation,hour,20
strata_allocation,stratum_n,244561
strata_allocation,proportion,0.00386125123448304
strata_allocation,raw_allocation,38.6125123448304
strata_allocation,n_alloc,39
strata_allocation,ship_type,Unknown
strata_allocation,hour,20
strata_allocation,stratum_n,78525
strata_allocation,proportion,0.0012397919258908
strata_allocation,raw_allocation,12.397919258908
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,20
strata_allocation,stratum_n,10398
strata_allocation,proportion,0.000164168818152341
strata_allocation,raw_allocation,1.64168818152341
strata_allocation,n_alloc,2
strata_allocation,ship_type,Cargo
strata_allocation,hour,21
strata_allocation,stratum_n,848891
strata_allocation,proportion,0.0134027151577379
strata_allocation,raw_allocation,134.027151577379
strata_allocation,n_alloc,134
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,21
strata_allocation,stratum_n,244259
strata_allocation,proportion,0.00385648310762384
strata_allocation,raw_allocation,38.5648310762384
strata_allocation,n_alloc,38
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,21
strata_allocation,stratum_n,25049
strata_allocation,proportion,0.000395486124821888
strata_allocation,raw_allocation,3.95486124821888
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,21
strata_allocation,stratum_n,381213
strata_allocation,proportion,0.00601878127277442
strata_allocation,raw_allocation,60.1878127277442
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,21
strata_allocation,stratum_n,127315
strata_allocation,proportion,0.00201011281814438
strata_allocation,raw_allocation,20.1011281814438
strata_allocation,n_alloc,20
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,21
strata_allocation,stratum_n,63845
strata_allocation,proportion,0.00100801675273478
strata_allocation,raw_allocation,10.0801675273478
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,21
strata_allocation,stratum_n,6123
strata_allocation,proportion,9.66729826453918e-05
strata_allocation,raw_allocation,0.966729826453918
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,21
strata_allocation,stratum_n,30673
strata_allocation,proportion,0.000484280646199919
strata_allocation,raw_allocation,4.84280646199919
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,21
strata_allocation,stratum_n,10172
strata_allocation,proportion,0.000160600617257705
strata_allocation,raw_allocation,1.60600617257705
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,21
strata_allocation,stratum_n,117306
strata_allocation,proportion,0.00185208572631069
strata_allocation,raw_allocation,18.5208572631069
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,21
strata_allocation,stratum_n,450712
strata_allocation,proportion,0.00711606620187324
strata_allocation,raw_allocation,71.1606620187324
strata_allocation,n_alloc,71
strata_allocation,ship_type,Tug
strata_allocation,hour,21
strata_allocation,stratum_n,247068
strata_allocation,proportion,0.00390083300281425
strata_allocation,raw_allocation,39.0083300281425
strata_allocation,n_alloc,39
strata_allocation,ship_type,Unknown
strata_allocation,hour,21
strata_allocation,stratum_n,80959
strata_allocation,proportion,0.00127822113375605
strata_allocation,raw_allocation,12.7822113375605
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,21
strata_allocation,stratum_n,10117
strata_allocation,proportion,0.000159732249783346
strata_allocation,raw_allocation,1.59732249783346
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,22
strata_allocation,stratum_n,807960
strata_allocation,proportion,0.0127564760833204
strata_allocation,raw_allocation,127.564760833204
strata_allocation,n_alloc,127
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,22
strata_allocation,stratum_n,217064
strata_allocation,proportion,0.00342711486280244
strata_allocation,raw_allocation,34.2711486280244
strata_allocation,n_alloc,34
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,22
strata_allocation,stratum_n,22289
strata_allocation,proportion,0.000351909866108629
strata_allocation,raw_allocation,3.5190986610863
strata_allocation,n_alloc,3
strata_allocation,ship_type,Other
strata_allocation,hour,22
strata_allocation,stratum_n,361586
strata_allocation,proportion,0.00570890039242473
strata_allocation,raw_allocation,57.0890039242473
strata_allocation,n_alloc,57
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,22
strata_allocation,stratum_n,109908
strata_allocation,proportion,0.00173528240675971
strata_allocation,raw_allocation,17.3528240675971
strata_allocation,n_alloc,17
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,22
strata_allocation,stratum_n,59146
strata_allocation,proportion,0.000933826593425501
strata_allocation,raw_allocation,9.33826593425501
strata_allocation,n_alloc,9
strata_allocation,ship_type,Reserved
strata_allocation,hour,22
strata_allocation,stratum_n,5644
strata_allocation,proportion,8.91102913687068e-05
strata_allocation,raw_allocation,0.891102913687068
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,22
strata_allocation,stratum_n,28303
strata_allocation,proportion,0.000446861902304838
strata_allocation,raw_allocation,4.46861902304838
strata_allocation,n_alloc,4
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,22
strata_allocation,stratum_n,9636
strata_allocation,proportion,0.000152137981507594
strata_allocation,raw_allocation,1.52137981507594
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,22
strata_allocation,stratum_n,110997
strata_allocation,proportion,0.00175247608275201
strata_allocation,raw_allocation,17.5247608275201
strata_allocation,n_alloc,17
strata_allocation,ship_type,Tanker
strata_allocation,hour,22
strata_allocation,stratum_n,432437
strata_allocation,proportion,0.00682753137289324
strata_allocation,raw_allocation,68.2753137289324
strata_allocation,n_alloc,68
strata_allocation,ship_type,Tug
strata_allocation,hour,22
strata_allocation,stratum_n,233763
strata_allocation,proportion,0.00369076701651719
strata_allocation,raw_allocation,36.9076701651719
strata_allocation,n_alloc,37
strata_allocation,ship_type,Unknown
strata_allocation,hour,22
strata_allocation,stratum_n,71181
strata_allocation,proportion,0.00112384118531466
strata_allocation,raw_allocation,11.2384118531466
strata_allocation,n_alloc,11
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,22
strata_allocation,stratum_n,9234
strata_allocation,proportion,0.00014579100469501
strata_allocation,raw_allocation,1.4579100469501
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,23
strata_allocation,stratum_n,591479
strata_allocation,proportion,0.00933856591574616
strata_allocation,raw_allocation,93.3856591574616
strata_allocation,n_alloc,93
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,23
strata_allocation,stratum_n,145920
strata_allocation,proportion,0.00230385785197053
strata_allocation,raw_allocation,23.0385785197053
strata_allocation,n_alloc,23
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,23
strata_allocation,stratum_n,17426
strata_allocation,proportion,0.000275130392875812
strata_allocation,raw_allocation,2.75130392875812
strata_allocation,n_alloc,3
strata_allocation,ship_type,Other
strata_allocation,hour,23
strata_allocation,stratum_n,280419
strata_allocation,proportion,0.00442739525076566
strata_allocation,raw_allocation,44.2739525076566
strata_allocation,n_alloc,44
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,23
strata_allocation,stratum_n,76923
strata_allocation,proportion,0.00121449874963767
strata_allocation,raw_allocation,12.1449874963767
strata_allocation,n_alloc,12
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,23
strata_allocation,stratum_n,47729
strata_allocation,proportion,0.000753569294248229
strata_allocation,raw_allocation,7.53569294248229
strata_allocation,n_alloc,7
strata_allocation,ship_type,Reserved
strata_allocation,hour,23
strata_allocation,stratum_n,4293
strata_allocation,proportion,6.77800284985574e-05
strata_allocation,raw_allocation,0.677800284985574
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,23
strata_allocation,stratum_n,20292
strata_allocation,proportion,0.000320380232539652
strata_allocation,raw_allocation,3.20380232539652
strata_allocation,n_alloc,3
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,23
strata_allocation,stratum_n,7140
strata_allocation,proportion,0.000112729886671256
strata_allocation,raw_allocation,1.12729886671256
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,23
strata_allocation,stratum_n,83380
strata_allocation,proportion,0.00131644509112735
strata_allocation,raw_allocation,13.1644509112735
strata_allocation,n_alloc,13
strata_allocation,ship_type,Tanker
strata_allocation,hour,23
strata_allocation,stratum_n,332575
strata_allocation,proportion,0.00525086023244997
strata_allocation,raw_allocation,52.5086023244997
strata_allocation,n_alloc,52
strata_allocation,ship_type,Tug
strata_allocation,hour,23
strata_allocation,stratum_n,178666
strata_allocation,proportion,0.002820868057704
strata_allocation,raw_allocation,28.20868057704
strata_allocation,n_alloc,28
strata_allocation,ship_type,Unknown
strata_allocation,hour,23
strata_allocation,stratum_n,54244
strata_allocation,proportion,0.000856431368710866
strata_allocation,raw_allocation,8.56431368710866
strata_allocation,n_alloc,8
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,23
strata_allocation,stratum_n,7029
strata_allocation,proportion,0.000110977363223005
strata_allocation,raw_allocation,1.10977363223005
strata_allocation,n_alloc,1
sample_sizes,interval_sample_rows,10000
sample_sizes,stratified_sample_rows,10000
